epoch,train_loss,train_pair_accuracy,seconds,vertices_seen,val_loss,val_pair_accuracy
125,4.909637928009033,0.8532295227050781,3.3962142737582326,262144,,
126,4.9127068519592285,0.8552513122558594,3.387470771558583,262144,,
127,4.928826808929443,0.8553924560546875,3.3947672452777624,262144,,
128,4.917294979095459,0.85498046875,3.4395560417324305,262144,4.962438941001892,0.85174560546875
129,4.890602111816406,0.8537635803222656,3.421956687234342,262144,,
130,4.836369037628174,0.8549842834472656,3.3299491154029965,262144,,
131,4.911699295043945,0.8555679321289062,3.3287275237962604,262144,,
132,4.88768196105957,0.8551177978515625,3.309378224425018,262144,,
133,4.906007289886475,0.8546676635742188,3.3715828554704785,262144,,
134,4.911904811859131,0.8558273315429688,3.40348191652447,262144,,
135,4.931064605712891,0.8544921875,3.3865401474758983,262144,,
136,4.914631366729736,0.8571662902832031,3.4171763695776463,262144,,
137,4.91020393371582,0.8559455871582031,3.383705818094313,262144,,
138,4.915717601776123,0.8555412292480469,3.3742095893248916,262144,,
139,4.899515151977539,0.8562545776367188,3.399835592135787,262144,,
140,4.908653736114502,0.8547134399414062,3.3355520255863667,262144,,
141,4.879372596740723,0.8562126159667969,3.295359100215137,262144,,
142,4.864595890045166,0.855560302734375,3.3059519259259105,262144,,
143,4.9038615226745605,0.8559761047363281,3.3272030847147107,262144,,
144,4.917119979858398,0.8565826416015625,3.341909839771688,262144,,
145,4.888644218444824,0.8567352294921875,3.35558779258281,262144,,
146,4.852466106414795,0.8564453125,3.5214996682479978,262144,,
147,4.879604339599609,0.8557548522949219,3.3971177181228995,262144,,
148,4.897329807281494,0.8561210632324219,3.3207067102193832,262144,,
149,4.857443332672119,0.8545112609863281,3.3336526742205024,262144,,
150,4.830586910247803,0.8560447692871094,3.3653818750754,262144,,
151,4.863659858703613,0.8562431335449219,3.3586377147585154,262144,,
152,4.883216381072998,0.8578720092773438,3.3656558971852064,262144,,
153,4.8826398849487305,0.8571128845214844,3.3327003940939903,262144,,
154,4.829552173614502,0.8579292297363281,3.324923822656274,262144,,
155,4.8891282081604,0.8569526672363281,3.3192472998052835,262144,,
156,4.890087604522705,0.8568687438964844,3.322703423909843,262144,,
157,4.819551944732666,0.8573417663574219,3.3140199976041913,262144,,
158,4.8669281005859375,0.858184814453125,3.338508613407612,262144,,
159,4.813723564147949,0.8574905395507812,3.3369220420718193,262144,,
160,4.815524101257324,0.8582420349121094,3.3087375462055206,262144,4.894502580165863,0.85595703125
161,4.836386680603027,0.8584480285644531,3.3391523649916053,262144,,
162,4.852176666259766,0.8589096069335938,3.3486700812354684,262144,,
163,4.83784294128418,0.8579368591308594,3.3629419850185513,262144,,
164,4.857660293579102,0.8575592041015625,3.3414264796301723,262144,,
165,4.845831871032715,0.8599967956542969,3.344381606206298,262144,,
166,4.800361633300781,0.8586959838867188,3.3212681356817484,262144,,
167,4.8448286056518555,0.8588981628417969,3.378054440021515,262144,,
168,4.846240043640137,0.8574371337890625,3.368738330900669,262144,,
169,4.816646575927734,0.85919189453125,3.368020348250866,262144,,
170,4.8614373207092285,0.8593330383300781,3.363180162385106,262144,,
171,4.821626663208008,0.8586349487304688,3.3395044235512614,262144,,
172,4.829616546630859,0.8588676452636719,3.311110698617995,262144,,
173,4.855377197265625,0.8582839965820312,3.327342417091131,262144,,
174,4.827483177185059,0.8586502075195312,3.3385429298505187,262144,,
175,4.812078475952148,0.8595924377441406,3.361502214334905,262144,,
176,4.8534159660339355,0.8573455810546875,3.3695837631821632,262144,,
177,4.804333686828613,0.859893798828125,3.39886237680912,262144,,
178,4.815162181854248,0.8603057861328125,3.341285414993763,262144,,
179,4.804139137268066,0.8599281311035156,3.3389068553224206,262144,,
180,4.818835735321045,0.8596305847167969,3.3444719603285193,262144,,
181,4.7994384765625,0.8609237670898438,3.357817405834794,262144,,
182,4.83099889755249,0.8586311340332031,3.3280868446454406,262144,,
183,4.787299633026123,0.8605117797851562,3.369851210154593,262144,,
184,4.804001808166504,0.859771728515625,3.4326511155813932,262144,,
185,4.776858806610107,0.8608894348144531,3.3578326823189855,262144,,
186,4.8464484214782715,0.8593292236328125,3.3531011613085866,262144,,
187,4.784311294555664,0.860443115234375,3.3508271472528577,262144,,
188,4.79344367980957,0.8607215881347656,3.3605557456612587,262144,,
189,4.810910701751709,0.8587684631347656,3.3573845848441124,262144,,
190,4.793795108795166,0.8598289489746094,3.344863472506404,262144,,
191,4.8119611740112305,0.8606834411621094,3.3512399988248944,262144,,
192,4.7932257652282715,0.8592948913574219,3.3927018884569407,262144,4.887144327163696,0.85443115234375
193,4.806811332702637,0.8598899841308594,3.369275601580739,262144,,
194,4.7705206871032715,0.8620414733886719,3.3489686818793416,262144,,
195,4.820772647857666,0.8610267639160156,3.3817331697791815,262144,,
196,4.799912452697754,0.8612937927246094,3.425372486934066,262144,,
197,4.794178485870361,0.8612594604492188,3.311163525097072,262144,,
198,4.774619102478027,0.8614311218261719,3.5109082525596023,262144,,
199,4.804509162902832,0.8620872497558594,3.3841017158702016,262144,,
200,4.766192436218262,0.8603782653808594,3.382811164483428,262144,,
201,4.795010089874268,0.8612098693847656,3.369944545440376,262144,,
202,4.803082466125488,0.860931396484375,3.38067355658859,262144,,
203,4.831689357757568,0.8615875244140625,3.434871783480048,262144,,
204,4.825984477996826,0.86053466796875,3.322172252461314,262144,,
205,4.8167877197265625,0.861572265625,3.533694902434945,262144,,
206,4.735771179199219,0.8631172180175781,3.2597671980038285,262144,,
207,4.80589485168457,0.8613471984863281,3.2257425291463733,262144,,
208,4.794185161590576,0.8610305786132812,3.227262983098626,262144,,
209,4.79291296005249,0.8624000549316406,3.220946630463004,262144,,
210,4.772770881652832,0.8614044189453125,3.222434103488922,262144,,
211,4.800549030303955,0.8601303100585938,3.2619097270071507,262144,,
212,4.820924282073975,0.8611488342285156,3.323251805268228,262144,,
213,4.767188549041748,0.8624000549316406,3.3779291883111,262144,,
214,4.796482086181641,0.8613204956054688,3.3922298969700933,262144,,
215,4.7815327644348145,0.861846923828125,3.3631743136793375,262144,,
216,4.749946594238281,0.8630409240722656,3.360221777111292,262144,,
217,4.805999279022217,0.8611373901367188,3.370008180849254,262144,,
218,4.77712869644165,0.8626594543457031,3.3626289684325457,262144,,
219,4.7774577140808105,0.8621826171875,3.43554176017642,262144,,
220,4.8155293464660645,0.8621444702148438,3.46764612570405,262144,,
221,4.713963508605957,0.8617324829101562,3.331638324074447,262144,,
222,4.794017791748047,0.8616180419921875,3.3352662129327655,262144,,
223,4.765872001647949,0.8614654541015625,3.302583367563784,262144,,
224,4.766997337341309,0.8619041442871094,3.336731603369117,262144,4.8452728390693665,0.85931396484375
225,4.760117053985596,0.8616828918457031,3.3500203313305974,262144,,
226,4.79933500289917,0.8624191284179688,3.328643520362675,262144,,
227,4.798563480377197,0.86309814453125,3.3452362716197968,262144,,
228,4.777350902557373,0.863433837890625,3.3578150356188416,262144,,
229,4.762572765350342,0.8630523681640625,3.40177508443594,262144,,
230,4.770138740539551,0.8617210388183594,3.3895803848281503,262144,,
231,4.779663562774658,0.86383056640625,3.377043180167675,262144,,
232,4.7876386642456055,0.8634300231933594,3.3457967080175877,262144,,
233,4.730643272399902,0.862640380859375,3.4032599264755845,262144,,
234,4.7496562004089355,0.8630828857421875,3.4852663204073906,262144,,
235,4.784750938415527,0.8636054992675781,3.4893321115523577,262144,,
236,4.799354553222656,0.8630027770996094,3.419514792971313,262144,,
237,4.800085067749023,0.8625755310058594,3.421583242714405,262144,,
238,4.71494722366333,0.8629531860351562,3.4511348344385624,262144,,
239,4.806292533874512,0.8631553649902344,3.3745512533932924,262144,,
240,4.739832878112793,0.86376953125,3.458283252082765,262144,,
241,4.771561622619629,0.8627891540527344,3.501606366597116,262144,,
242,4.748266220092773,0.8637428283691406,3.4454261921346188,262144,,
243,4.767287254333496,0.8630180358886719,3.440989620052278,262144,,
244,4.7612152099609375,0.8653526306152344,3.4170702565461397,262144,,
245,4.770254135131836,0.8632621765136719,3.4341831505298615,262144,,
246,4.743948459625244,0.8624191284179688,3.3873407170176506,262144,,
247,4.740941524505615,0.8643074035644531,3.417589111253619,262144,,
248,4.744779109954834,0.86480712890625,3.405918442644179,262144,,
249,4.7331366539001465,0.8640403747558594,3.425207896158099,262144,,
250,4.746480941772461,0.8637199401855469,3.418738989159465,262144,,
251,4.755041599273682,0.8629379272460938,3.381566139869392,262144,,
252,4.724766731262207,0.864410400390625,3.38515090290457,262144,,
253,4.771547317504883,0.863372802734375,3.430318190716207,262144,,
254,4.737580299377441,0.8641510009765625,3.48610660713166,262144,,
255,4.757418155670166,0.8636016845703125,3.6044413279742002,262144,,
256,4.707925796508789,0.8665122985839844,3.404363615438342,262144,4.812754392623901,0.8614501953125
257,4.767683982849121,0.8631706237792969,3.3701541665941477,262144,,
258,4.702425956726074,0.8656158447265625,3.3732662769034505,262144,,
259,4.749259948730469,0.8640975952148438,3.448334048502147,262144,,
260,4.752256870269775,0.8635292053222656,3.4166030436754227,262144,,
261,4.778811454772949,0.8637428283691406,3.3913996145129204,262144,,
262,4.738563060760498,0.8635978698730469,3.4720189478248358,262144,,
263,4.764190196990967,0.8635406494140625,3.3049342837184668,262144,,
264,4.771139621734619,0.8635330200195312,3.2584036607295275,262144,,
265,4.752877712249756,0.8642196655273438,3.2935029435902834,262144,,
266,4.730380535125732,0.864105224609375,3.378546703606844,262144,,
267,4.7852463722229,0.8638229370117188,3.3801110330969095,262144,,
268,4.750235557556152,0.8642463684082031,3.42421006411314,262144,,
269,4.788280010223389,0.8642501831054688,3.4416380990296602,262144,,
270,4.735739231109619,0.8634986877441406,3.3507934231311083,262144,,
271,4.700901985168457,0.8649826049804688,3.338226279243827,262144,,
272,4.714617729187012,0.8645782470703125,3.3323973761871457,262144,,
273,4.71010160446167,0.8645133972167969,3.33717393130064,262144,,
274,4.729848861694336,0.8648300170898438,3.405998126603663,262144,,
275,4.7021636962890625,0.8661079406738281,3.385773539543152,262144,,
276,4.755468845367432,0.8660850524902344,3.3937997044995427,262144,,
277,4.706472873687744,0.8661346435546875,3.3795214891433716,262144,,
278,4.744704246520996,0.8646011352539062,3.375469763763249,262144,,
279,4.708413600921631,0.8644790649414062,3.3390572974458337,262144,,
280,4.758202075958252,0.8638687133789062,3.376670534722507,262144,,
281,4.743996620178223,0.8653335571289062,3.308061368763447,262144,,
282,4.722491264343262,0.8659133911132812,3.32423750590533,262144,,
283,4.693455219268799,0.8646888732910156,3.3379481388255954,262144,,
284,4.735226631164551,0.8647499084472656,3.323851657100022,262144,,
285,4.732128620147705,0.8648223876953125,3.322705965489149,262144,,
286,4.738457679748535,0.8654518127441406,3.332323865033686,262144,,
287,4.7448577880859375,0.8660392761230469,3.348647113889456,262144,,
288,4.776134014129639,0.8652420043945312,3.344839785248041,262144,4.786983013153076,0.861572265625
289,4.741031169891357,0.8656730651855469,3.3672821605578065,262144,,
290,4.696995258331299,0.8641548156738281,3.3973140567541122,262144,,
291,4.7089338302612305,0.8656959533691406,3.4417773401364684,262144,,
292,4.7220234870910645,0.8654823303222656,3.403605919331312,262144,,
293,4.716022968292236,0.8654632568359375,3.377470901235938,262144,,
294,4.710865020751953,0.8652877807617188,3.3496174216270447,262144,,
295,4.712091445922852,0.8671073913574219,3.4040962252765894,262144,,
296,4.731115341186523,0.8662300109863281,3.3774850768968463,262144,,
297,4.722218990325928,0.8662300109863281,3.379321537911892,262144,,
298,4.751829624176025,0.866302490234375,3.3668808909133077,262144,,
299,4.7229390144348145,0.8668174743652344,3.3546591717749834,262144,,
300,4.686923503875732,0.8671379089355469,3.3672463772818446,262144,,
301,4.711989402770996,0.865631103515625,3.3748620208352804,262144,,
302,4.709324836730957,0.8659172058105469,3.3903548400849104,262144,,
303,4.732901096343994,0.8658447265625,3.3288927664980292,262144,,
304,4.733609676361084,0.8676185607910156,3.358960134908557,262144,,
305,4.716280937194824,0.8664016723632812,3.3253062814474106,262144,,
306,4.708590030670166,0.8659820556640625,3.357605063356459,262144,,
307,4.7043681144714355,0.8656501770019531,3.3181776963174343,262144,,
308,4.706188678741455,0.8665657043457031,3.3663326585665345,262144,,
309,4.677968978881836,0.866363525390625,3.3852813486009836,262144,,
310,4.726969242095947,0.8663406372070312,3.4323946200311184,262144,,
311,4.729788303375244,0.8664016723632812,3.3176519935950637,262144,,
312,4.722219944000244,0.8671188354492188,3.2839997615665197,262144,,
313,4.709716320037842,0.8658561706542969,3.28651069290936,262144,,
314,4.701786518096924,0.8685264587402344,3.2430301597341895,262144,,
315,4.685378551483154,0.8661346435546875,3.2677518827840686,262144,,
316,4.671209812164307,0.8677024841308594,3.2872729683294892,262144,,
317,4.706857204437256,0.8656196594238281,3.3603158555924892,262144,,
318,4.728054523468018,0.8661003112792969,3.272327528335154,262144,,
319,4.741848945617676,0.8655929565429688,3.265291955322027,262144,,
320,4.690352916717529,0.866607666015625,3.2515641069039702,262144,4.759158730506897,0.86273193359375
321,4.708057403564453,0.8676414489746094,3.265908367931843,262144,,
322,4.691910743713379,0.8681144714355469,3.2469220915809274,262144,,
323,4.740772247314453,0.8663749694824219,3.2671292843297124,262144,,
324,4.704460620880127,0.8678245544433594,3.249053225852549,262144,,
325,4.745895862579346,0.8667106628417969,3.200717552565038,262144,,
326,4.739686489105225,0.8658256530761719,3.2812185529619455,262144,,
327,4.710114002227783,0.8672561645507812,3.3308075331151485,262144,,
328,4.701897621154785,0.8679313659667969,3.349672538228333,262144,,
329,4.721783638000488,0.8657989501953125,3.3429101407527924,262144,,
330,4.664373397827148,0.8675079345703125,3.3664588388055563,262144,,
331,4.679749488830566,0.8671913146972656,3.346588463522494,262144,,
332,4.685611248016357,0.8675422668457031,3.336874366737902,262144,,
333,4.6570258140563965,0.8665542602539062,3.332939377054572,262144,,
334,4.697502136230469,0.8672142028808594,3.291866136714816,262144,,
335,4.655787467956543,0.8673248291015625,3.310303770005703,262144,,
336,4.713171482086182,0.8683662414550781,3.2835539681836963,262144,,
337,4.692353248596191,0.8676376342773438,3.28721637558192,262144,,
338,4.685428142547607,0.867401123046875,3.250747350975871,262144,,
339,4.677674293518066,0.8682823181152344,3.2797880228608847,262144,,
340,4.7056779861450195,0.8673744201660156,3.333768761716783,262144,,
341,4.717677116394043,0.8664398193359375,3.2491431226953864,262144,,
342,4.669347763061523,0.8678398132324219,3.266757931560278,262144,,
343,4.703823089599609,0.8681259155273438,3.28033678419888,262144,,
344,4.674623012542725,0.8680038452148438,3.280788625590503,262144,,
345,4.690600872039795,0.8666343688964844,3.322459544055164,262144,,
346,4.6776652336120605,0.8675575256347656,3.3128944877535105,262144,,
347,4.727272987365723,0.8673820495605469,3.3305559372529387,262144,,
348,4.654507160186768,0.8683738708496094,3.2808456206694245,262144,,
349,4.696624755859375,0.8671226501464844,3.2561318119987845,262144,,
350,4.732963562011719,0.8669815063476562,3.3243882562965155,262144,,
351,4.695742607116699,0.8681068420410156,3.2808616142719984,262144,,
352,4.689977645874023,0.86907958984375,3.2595649110153317,262144,4.751575291156769,0.86358642578125
353,4.656802654266357,0.8678398132324219,3.231469930149615,262144,,
354,4.661462783813477,0.8678321838378906,3.2731405319646,262144,,
355,4.6707353591918945,0.8677940368652344,3.3193026212975383,262144,,
356,4.7078142166137695,0.8674163818359375,3.3466064678505063,262144,,
357,4.690065383911133,0.8675956726074219,3.3849483523517847,262144,,
358,4.676234245300293,0.8686485290527344,3.323107372969389,262144,,
359,4.6495561599731445,0.8685684204101562,3.3205511635169387,262144,,
360,4.643688678741455,0.8691482543945312,3.2901488170027733,262144,,
361,4.66664981842041,0.8677101135253906,3.268039775080979,262144,,
362,4.698512077331543,0.8679656982421875,3.285656117834151,262144,,
363,4.632859706878662,0.8686714172363281,3.2686841376125813,262144,,
364,4.71714973449707,0.8685417175292969,3.229438063688576,262144,,
365,4.667171478271484,0.8682365417480469,3.236649204045534,262144,,
366,4.658483982086182,0.869537353515625,3.2473660688847303,262144,,
367,4.684311866760254,0.867889404296875,3.2422250136733055,262144,,
368,4.658947467803955,0.8688812255859375,3.327769249677658,262144,,
369,4.672597885131836,0.8679771423339844,3.2950376477092505,262144,,
370,4.689413070678711,0.8672943115234375,3.2361297952011228,262144,,
371,4.681162357330322,0.8687324523925781,3.235635614953935,262144,,
372,4.664620876312256,0.8687248229980469,3.203016215004027,262144,,
373,4.68250036239624,0.868255615234375,3.1901775589212775,262144,,
374,4.662856578826904,0.8689155578613281,3.2493985947221518,262144,,
375,4.664007663726807,0.8684234619140625,3.2695549493655562,262144,,
376,4.656655311584473,0.8689613342285156,3.3080824185162783,262144,,
377,4.641464710235596,0.8696022033691406,3.3277125069871545,262144,,
378,4.651058673858643,0.8675804138183594,3.2769439360126853,262144,,
379,4.689896583557129,0.8684310913085938,3.250464982353151,262144,,
380,4.673595905303955,0.8689994812011719,3.3258642069995403,262144,,
381,4.676802158355713,0.8705482482910156,3.3271965868771076,262144,,
382,4.715873718261719,0.8680992126464844,3.295455397106707,262144,,
383,4.691570281982422,0.8682708740234375,3.3113870918750763,262144,,
384,4.681060314178467,0.8692817687988281,3.5116477590054274,262144,4.7224754095077515,0.86767578125
385,4.661147117614746,0.8693351745605469,3.460174437612295,262144,,
386,4.6918253898620605,0.8687896728515625,3.3950986796990037,262144,,
387,4.656133651733398,0.8682861328125,3.409492464736104,262144,,
388,4.697200775146484,0.869384765625,3.3905690731480718,262144,,
389,4.642750263214111,0.8692665100097656,3.4719861336052418,262144,,
390,4.687931060791016,0.8680381774902344,3.4455857817083597,262144,,
391,4.682585716247559,0.8688278198242188,3.3607932087033987,262144,,
392,4.64827299118042,0.8685951232910156,3.4392845686525106,262144,,
393,4.666838645935059,0.8693199157714844,3.3749633636325598,262144,,
394,4.67813777923584,0.8688430786132812,3.351285775192082,262144,,
395,4.685644149780273,0.86810302734375,3.3957463689148426,262144,,
396,4.612581253051758,0.8691024780273438,3.344105703756213,262144,,
397,4.683915138244629,0.8683547973632812,3.3457114715129137,262144,,
398,4.640419006347656,0.8700370788574219,3.363464182242751,262144,,
399,4.649410724639893,0.8689727783203125,3.3833560599014163,262144,,
400,4.65882682800293,0.8674125671386719,3.335794098675251,262144,,
401,4.689881801605225,0.8684310913085938,3.532721043564379,262144,,
402,4.685035228729248,0.8688812255859375,3.3201117096468806,262144,,
403,4.620597839355469,0.8697967529296875,3.3096168441697955,262144,,
404,4.650173664093018,0.8696670532226562,3.3046653969213367,262144,,
405,4.650452136993408,0.8699531555175781,3.2997681852430105,262144,,
406,4.678859233856201,0.8699264526367188,3.3118137503042817,262144,,
407,4.669314861297607,0.8690338134765625,3.307548789307475,262144,,
408,4.637320041656494,0.8695869445800781,3.2904523368924856,262144,,
409,4.67714786529541,0.8690338134765625,3.2726353043690324,262144,,
410,4.633658409118652,0.8707733154296875,3.2681891107931733,262144,,
411,4.665388107299805,0.8685379028320312,3.3165239738300443,262144,,
412,4.685281276702881,0.8704414367675781,3.3204160798341036,262144,,
413,4.655797481536865,0.8695640563964844,3.2839500214904547,262144,,
414,4.614991664886475,0.868865966796875,3.2788278441876173,262144,,
415,4.644999027252197,0.8687820434570312,3.3026142483577132,262144,,
416,4.662423133850098,0.8696441650390625,3.2440211242064834,262144,4.692613124847412,0.86474609375
417,4.637238502502441,0.8697967529296875,3.2686845120042562,262144,,
418,4.639280796051025,0.870697021484375,3.2749459724873304,262144,,
419,4.676790237426758,0.8689308166503906,3.349792119115591,262144,,
420,4.620156764984131,0.8695564270019531,3.2958561070263386,262144,,
421,4.633138656616211,0.869659423828125,3.2873526802286506,262144,,
422,4.641997337341309,0.87066650390625,3.245980088599026,262144,,
423,4.656286716461182,0.8697128295898438,3.3033490292727947,262144,,
424,4.656329154968262,0.8696823120117188,3.37904629483819,262144,,
425,4.617475509643555,0.87042236328125,3.3716684449464083,262144,,
426,4.634231090545654,0.8692665100097656,3.348306329920888,262144,,
427,4.628032207489014,0.870361328125,3.253658917732537,262144,,
428,4.632172584533691,0.8695793151855469,3.2313775895163417,262144,,
429,4.681613922119141,0.8696784973144531,3.258852138184011,262144,,
430,4.660828113555908,0.8695220947265625,3.3965907180681825,262144,,
431,4.619048118591309,0.8698234558105469,3.283017729409039,262144,,
432,4.658789157867432,0.86932373046875,3.411273365840316,262144,,
433,4.675631523132324,0.8695068359375,3.4559815330430865,262144,,
434,4.612750053405762,0.8706092834472656,3.445540314540267,262144,,
435,4.651978492736816,0.8694343566894531,3.4835972478613257,262144,,
436,4.648332595825195,0.8705062866210938,3.265768425539136,262144,,
437,4.627382278442383,0.8694267272949219,3.274372747167945,262144,,
438,4.618337154388428,0.8708534240722656,3.2684588972479105,262144,,
439,4.639552116394043,0.8712005615234375,3.3027071496471763,262144,,
440,4.649380207061768,0.8716468811035156,3.3569991355761886,262144,,
441,4.645164966583252,0.8706550598144531,3.422050948254764,262144,,
442,4.686243534088135,0.8698158264160156,3.7434966396540403,262144,,
443,4.635941982269287,0.8697662353515625,3.2856634771451354,262144,,
444,4.6805033683776855,0.8697395324707031,3.283253879286349,262144,,
445,4.652993202209473,0.8700294494628906,3.3741314504295588,262144,,
446,4.599355697631836,0.871063232421875,3.362393814139068,262144,,
447,4.623171806335449,0.8716850280761719,3.3415790013968945,262144,,
448,4.628811836242676,0.8708419799804688,3.3167714029550552,262144,4.694687247276306,0.8677978515625
449,4.681294918060303,0.870574951171875,3.31485893484205,262144,,
450,4.619528770446777,0.87066650390625,3.2908639078959823,262144,,
451,4.66534948348999,0.86962890625,3.2904438162222505,262144,,
452,4.655007839202881,0.8712959289550781,3.384486570954323,262144,,
453,4.6335129737854,0.8701858520507812,3.2929591108113527,262144,,
454,4.626954078674316,0.8704490661621094,3.2973990803584456,262144,,
